Time, Disp
3.024,25.3819
3.025,25.4508
3.026,25.5081
3.027,25.5538
3.028,25.5881
3.029,25.6112
3.03,25.6231
3.031,25.6241
3.032,25.6143
3.033,25.5938
3.034,25.563
3.035,25.5219
3.036,25.4707
3.037,25.4096
3.038,25.3388
3.039,25.2586
3.04,25.1691
3.041,25.0706
3.042,24.9632
3.043,24.8473
3.044,24.7229
3.045,24.5904
3.046,24.45
3.047,24.3019
3.048,24.1463
3.049,23.9836
3.05,23.8139
3.051,23.6375
3.052,23.4547
3.053,23.2658
3.054,23.0709
3.055,22.8703
3.056,22.6644
3.057,22.4534
3.058,22.2375
3.059,22.017
3.06,21.7922
3.061,21.5634
3.062,21.3308
3.063,21.0947
3.064,20.8555
3.065,20.6132
3.066,20.3684
3.067,20.1211
3.068,19.8717
3.069,19.6205
3.07,19.3678
3.071,19.1137
3.072,18.8587
3.073,18.6029
3.074,18.3466
3.075,18.0902
3.076,17.8338
3.077,17.5777
3.078,17.3223
3.079,17.0677
3.08,16.8143
3.081,16.5622
3.082,16.3117
3.083,16.0632
3.084,15.8167
3.085,15.5727
3.086,15.3312
3.087,15.0926
3.088,14.8571
3.089,14.625
3.09,14.3963
3.091,14.1715
3.092,13.9506
3.093,13.7339
3.094,13.5216
3.095,13.3139
3.096,13.111
3.097,12.9132
3.098,12.7205
3.099,12.5331
3.1,12.3514
3.101,12.1753
3.102,12.0051
3.103,11.8409
3.104,11.683
3.105,11.5314
3.106,11.3862
3.107,11.2477
3.108,11.1159
3.109,10.991
3.11,10.8731
3.111,10.7623
3.112,10.6586
3.113,10.5623
3.114,10.4733
3.115,10.3918
3.116,10.3178
3.117,10.2514
3.118,10.1927
3.119,10.1417
3.12,10.0985
3.121,10.0631
3.122,10.0355
3.123,10.0158
3.124,10.0039
3.125,10
3.126,10.0039
3.127,10.0158
3.128,10.0355
3.129,10.0631
3.13,10.0985
3.131,10.1417
3.132,10.1927
3.133,10.2514
3.134,10.3178
3.135,10.3918
3.136,10.4733
3.137,10.5623
3.138,10.6586
3.139,10.7623
3.14,10.8731
3.141,10.991
3.142,11.1159
3.143,11.2477
3.144,11.3862
3.145,11.5314
3.146,11.683
3.147,11.8409
3.148,12.0051
3.149,12.1753
3.15,12.3514
3.151,12.5331
3.152,12.7205
3.153,12.9132
3.154,13.111
3.155,13.3139
3.156,13.5216
3.157,13.7339
3.158,13.9506
3.159,14.1715
3.16,14.3963
3.161,14.625
3.162,14.8571
3.163,15.0926
3.164,15.3312
3.165,15.5727
3.166,15.8167
3.167,16.0632
3.168,16.3117
3.169,16.5622
3.17,16.8143
3.171,17.0677
3.172,17.3223
3.173,17.5777
3.174,17.8338
3.175,18.0902
3.176,18.3466
3.177,18.6029
3.178,18.8587
3.179,19.1137
3.18,19.3678
3.181,19.6205
3.182,19.8717
3.183,20.1211
3.184,20.3684
3.185,20.6132
3.186,20.8555
3.187,21.0947
3.188,21.3308
3.189,21.5634
3.19,21.7922
3.191,22.017
3.192,22.2375
3.193,22.4534
3.194,22.6644
3.195,22.8703
3.196,23.0709
3.197,23.2658
3.198,23.4547
3.199,23.6375
3.2,23.8139
3.201,23.9836
3.202,24.1463
3.203,24.3019
3.204,24.45
3.205,24.5904
3.206,24.7229
3.207,24.8473
3.208,24.9632
3.209,25.0706
3.21,25.1691
3.211,25.2586
3.212,25.3388
3.213,25.4096
3.214,25.4707
3.215,25.5219
3.216,25.563
3.217,25.5938
3.218,25.6143
3.219,25.6241
3.22,25.6231
3.221,25.6112
3.222,25.5881
3.223,25.5538
3.224,25.5081
3.225,25.4508
3.226,25.3819
3.227,25.3011
3.228,25.2084
3.229,25.1037
3.23,24.9868
3.231,24.8577
3.232,24.7162
3.233,24.5623
3.234,24.3959
3.235,24.217
3.236,24.0254
3.237,23.8211
3.238,23.6041
3.239,23.3743
3.24,23.1317
3.241,22.8762
3.242,22.608
3.243,22.3268
3.244,22.0328
3.245,21.726
3.246,21.4063
3.247,21.0739
3.248,20.7286
3.249,20.3707
3.25,20
3.251,19.6167
3.252,19.2208
3.253,18.8125
3.254,18.3917
3.255,17.9586
3.256,17.5132
3.257,17.0558
3.258,16.5862
3.259,16.1048
3.26,15.6117
3.261,15.1068
3.262,14.5905
3.263,14.0629
3.264,13.524
3.265,12.9741
3.266,12.4133
3.267,11.8419
3.268,11.26
3.269,10.6678
3.27,10.0654
3.271,9.45322
3.272,8.83133
3.273,8.19998
3.274,7.5594
3.275,6.90983
3.276,6.2515
3.277,5.58466
3.278,4.90956
3.279,4.22647
3.28,3.53564
3.281,2.83734
3.282,2.13186
3.283,1.41946
3.284,0.700448
3.285,-0.024899
3.286,-0.756281
3.287,-1.4934
3.288,-2.23594
3.289,-2.98361
3.29,-3.73607
3.291,-4.49303
3.292,-5.25415
3.293,-6.01911
3.294,-6.78757
3.295,-7.55922
3.296,-8.3337
3.297,-9.11069
3.298,-9.88983
3.299,-10.6708
3.3,-11.4532
3.301,-12.2368
3.302,-13.0211
3.303,-13.8058
3.304,-14.5906
3.305,-15.3751
3.306,-16.1589
3.307,-16.9418
3.308,-17.7232
3.309,-18.503
3.31,-19.2806
3.311,-20.0558
3.312,-20.8282
3.313,-21.5974
3.314,-22.3631
3.315,-23.1249
3.316,-23.8824
3.317,-24.6354
3.318,-25.3833
3.319,-26.126
3.32,-26.863
3.321,-27.594
3.322,-28.3186
3.323,-29.0365
3.324,-29.7474
3.325,-30.4508
3.326,-31.1466
3.327,-31.8342
3.328,-32.5135
3.329,-33.184
3.33,-33.8454
3.331,-34.4975
3.332,-35.1399
3.333,-35.7722
3.334,-36.3943
3.335,-37.0057
3.336,-37.6062
3.337,-38.1955
3.338,-38.7733
3.339,-39.3393
3.34,-39.8933
3.341,-40.4349
3.342,-40.9639
3.343,-41.48
3.344,-41.983
3.345,-42.4727
3.346,-42.9487
3.347,-43.4109
3.348,-43.859
3.349,-44.2928
3.35,-44.712
3.351,-45.1166
3.352,-45.5062
3.353,-45.8807
3.354,-46.2399
3.355,-46.5836
3.356,-46.9117
3.357,-47.2239
3.358,-47.5202
3.359,-47.8003
3.36,-48.0641
3.361,-48.3116
3.362,-48.5425
3.363,-48.7568
3.364,-48.9544
3.365,-49.1351
3.366,-49.2989
3.367,-49.4456
3.368,-49.5753
3.369,-49.6878
3.37,-49.7831
3.371,-49.8611
3.372,-49.9219
3.373,-49.9653
3.374,-49.9913
3.375,-50
3.376,-49.9913
3.377,-49.9653
3.378,-49.9219
3.379,-49.8611
3.38,-49.7831
3.381,-49.6878
3.382,-49.5753
3.383,-49.4456
3.384,-49.2989
3.385,-49.1351
3.386,-48.9544
3.387,-48.7568
3.388,-48.5425
3.389,-48.3116
3.39,-48.0641
3.391,-47.8003
3.392,-47.5202
3.393,-47.2239
3.394,-46.9117
3.395,-46.5836
3.396,-46.2399
3.397,-45.8807
3.398,-45.5062
3.399,-45.1166
3.4,-44.712
3.401,-44.2928
3.402,-43.859
3.403,-43.4109
3.404,-42.9487
3.405,-42.4727
3.406,-41.983
3.407,-41.48
3.408,-40.9639
3.409,-40.4349
3.41,-39.8933
3.411,-39.3393
3.412,-38.7733
3.413,-38.1955
3.414,-37.6062
3.415,-37.0057
3.416,-36.3943
3.417,-35.7722
3.418,-35.1399
3.419,-34.4975
3.42,-33.8454
3.421,-33.184
3.422,-32.5135
3.423,-31.8342
3.424,-31.1466
3.425,-30.4508
3.426,-29.7474
3.427,-29.0365
3.428,-28.3186
3.429,-27.594
3.43,-26.863
3.431,-26.126
3.432,-25.3833
3.433,-24.6354
3.434,-23.8824
3.435,-23.1249
3.436,-22.3631
3.437,-21.5974
3.438,-20.8282
3.439,-20.0558
3.44,-19.2806
3.441,-18.503
3.442,-17.7232
3.443,-16.9418
3.444,-16.1589
3.445,-15.3751
3.446,-14.5906
3.447,-13.8058
3.448,-13.0211
3.449,-12.2368
3.45,-11.4532
3.451,-10.6708
3.452,-9.88983
3.453,-9.11069
3.454,-8.3337
3.455,-7.55922
3.456,-6.78757
3.457,-6.01911
3.458,-5.25415
3.459,-4.49303
3.46,-3.73607
3.461,-2.98361
3.462,-2.23594
3.463,-1.4934
3.464,-0.756281
3.465,-0.024899
3.466,0.700448
3.467,1.41946
3.468,2.13186
3.469,2.83734
3.47,3.53564
3.471,4.22647
3.472,4.90956
3.473,5.58466
3.474,6.2515
3.475,6.90983
3.476,7.5594
3.477,8.19998
3.478,8.83133
3.479,9.45322
3.48,10.0654
3.481,10.6678
3.482,11.26
3.483,11.8419
3.484,12.4133
3.485,12.9741
3.486,13.524
3.487,14.0629
3.488,14.5905
3.489,15.1068
3.49,15.6117
3.491,16.1048
3.492,16.5862
3.493,17.0558
3.494,17.5132
3.495,17.9586
3.496,18.3917
3.497,18.8125
3.498,19.2208
3.499,19.6167
3.5,20
3.501,20.3707
3.502,20.7286
3.503,21.0739
3.504,21.4063
3.505,21.726
3.506,22.0328
3.507,22.3268
3.508,22.608
3.509,22.8762
3.51,23.1317
3.511,23.3743
3.512,23.6041
3.513,23.8211
3.514,24.0254
3.515,24.217
3.516,24.3959
3.517,24.5623
3.518,24.7162
3.519,24.8577
3.52,24.9868
3.521,25.1037
3.522,25.2084
3.523,25.3011
3.524,25.3819
3.525,25.4508
3.526,25.5081
3.527,25.5538
3.528,25.5881
3.529,25.6112
3.53,25.6231
3.531,25.6241
3.532,25.6143
3.533,25.5938
3.534,25.563
3.535,25.5219
3.536,25.4707
3.537,25.4096
3.538,25.3388
3.539,25.2586
3.54,25.1691
3.541,25.0706
3.542,24.9632
3.543,24.8473
3.544,24.7229
3.545,24.5904
3.546,24.45
3.547,24.3019
3.548,24.1463
3.549,23.9836
3.55,23.8139
3.551,23.6375
3.552,23.4547
3.553,23.2658
3.554,23.0709
3.555,22.8703
3.556,22.6644
3.557,22.4534
3.558,22.2375
3.559,22.017
3.56,21.7922
3.561,21.5634
3.562,21.3308
3.563,21.0947
3.564,20.8555
3.565,20.6132
3.566,20.3684
3.567,20.1211
3.568,19.8717
3.569,19.6205
3.57,19.3678
3.571,19.1137
3.572,18.8587
3.573,18.6029
3.574,18.3466
3.575,18.0902
3.576,17.8338
3.577,17.5777
3.578,17.3223
3.579,17.0677
3.58,16.8143
3.581,16.5622
3.582,16.3117
3.583,16.0632
3.584,15.8167
3.585,15.5727
3.586,15.3312
3.587,15.0926
3.588,14.8571
3.589,14.625
3.59,14.3963
3.591,14.1715
3.592,13.9506
3.593,13.7339
3.594,13.5216
3.595,13.3139
3.596,13.111
3.597,12.9132
3.598,12.7205
3.599,12.5331
3.6,12.3514
3.601,12.1753
3.602,12.0051
3.603,11.8409
3.604,11.683
3.605,11.5314
3.606,11.3862
3.607,11.2477
3.608,11.1159
3.609,10.991
3.61,10.8731
3.611,10.7623
3.612,10.6586
3.613,10.5623
3.614,10.4733
3.615,10.3918
3.616,10.3178
3.617,10.2514
3.618,10.1927
3.619,10.1417
3.62,10.0985
3.621,10.0631
3.622,10.0355
3.623,10.0158
3.624,10.0039
3.625,10
3.626,10.0039
3.627,10.0158
3.628,10.0355
3.629,10.0631
3.63,10.0985
3.631,10.1417
3.632,10.1927
3.633,10.2514
3.634,10.3178
3.635,10.3918
3.636,10.4733
3.637,10.5623
3.638,10.6586
3.639,10.7623
3.64,10.8731
3.641,10.991
3.642,11.1159
3.643,11.2477
3.644,11.3862
3.645,11.5314
3.646,11.683
3.647,11.8409
3.648,12.0051
3.649,12.1753
3.65,12.3514
3.651,12.5331
3.652,12.7205
3.653,12.9132
3.654,13.111
3.655,13.3139
3.656,13.5216
3.657,13.7339
3.658,13.9506
3.659,14.1715
3.66,14.3963
3.661,14.625
3.662,14.8571
3.663,15.0926
3.664,15.3312
3.665,15.5727
3.666,15.8167
3.667,16.0632
3.668,16.3117
3.669,16.5622
3.67,16.8143
3.671,17.0677
3.672,17.3223
3.673,17.5777
3.674,17.8338
3.675,18.0902
3.676,18.3466
3.677,18.6029
3.678,18.8587
3.679,19.1137
3.68,19.3678
3.681,19.6205
3.682,19.8717
3.683,20.1211
3.684,20.3684
3.685,20.6132
3.686,20.8555
3.687,21.0947
3.688,21.3308
3.689,21.5634
3.69,21.7922
3.691,22.017
3.692,22.2375
3.693,22.4534
3.694,22.6644
3.695,22.8703
3.696,23.0709
3.697,23.2658
3.698,23.4547
3.699,23.6375
3.7,23.8139
3.701,23.9836
3.702,24.1463
3.703,24.3019
3.704,24.45
3.705,24.5904
3.706,24.7229
3.707,24.8473
3.708,24.9632
3.709,25.0706
3.71,25.1691
3.711,25.2586
3.712,25.3388
3.713,25.4096
3.714,25.4707
3.715,25.5219
3.716,25.563
3.717,25.5938
3.718,25.6143
3.719,25.6241
3.72,25.6231
3.721,25.6112
3.722,25.5881
3.723,25.5538
3.724,25.5081
3.725,25.4508
3.726,25.3819
3.727,25.3011
3.728,25.2084
3.729,25.1037
3.73,24.9868
3.731,24.8577
3.732,24.7162
3.733,24.5623
3.734,24.3959
3.735,24.217
3.736,24.0254
3.737,23.8211
3.738,23.6041
3.739,23.3743
3.74,23.1317
3.741,22.8762
3.742,22.608
3.743,22.3268
3.744,22.0328
3.745,21.726
3.746,21.4063
3.747,21.0739
3.748,20.7286
3.749,20.3707
3.75,20
3.751,19.6167
3.752,19.2208
3.753,18.8125
3.754,18.3917
3.755,17.9586
3.756,17.5132
3.757,17.0558
3.758,16.5862
3.759,16.1048
3.76,15.6117
3.761,15.1068
3.762,14.5905
3.763,14.0629
3.764,13.524
3.765,12.9741
3.766,12.4133
3.767,11.8419
3.768,11.26
3.769,10.6678
3.77,10.0654
3.771,9.45322
3.772,8.83133
3.773,8.19998
3.774,7.5594
3.775,6.90983
3.776,6.2515
3.777,5.58466
3.778,4.90956
3.779,4.22647
3.78,3.53564
3.781,2.83734
3.782,2.13186
3.783,1.41946
3.784,0.700448
3.785,-0.024899
3.786,-0.756281
3.787,-1.4934
3.788,-2.23594
3.789,-2.98361
3.79,-3.73607
3.791,-4.49303
3.792,-5.25415
3.793,-6.01911
3.794,-6.78757
3.795,-7.55922
3.796,-8.3337
3.797,-9.11069
3.798,-9.88983
3.799,-10.6708
3.8,-11.4532
3.801,-12.2368
3.802,-13.0211
3.803,-13.8058
3.804,-14.5906
3.805,-15.3751
3.806,-16.1589
3.807,-16.9418
3.808,-17.7232
3.809,-18.503
3.81,-19.2806
3.811,-20.0558
3.812,-20.8282
3.813,-21.5974
3.814,-22.3631
3.815,-23.1249
3.816,-23.8824
3.817,-24.6354
3.818,-25.3833
3.819,-26.126
3.82,-26.863
3.821,-27.594
3.822,-28.3186
3.823,-29.0365
3.824,-29.7474
3.825,-30.4508
3.826,-31.1466
3.827,-31.8342
3.828,-32.5135
3.829,-33.184
3.83,-33.8454
3.831,-34.4975
3.832,-35.1399
3.833,-35.7722
3.834,-36.3943
3.835,-37.0057
3.836,-37.6062
3.837,-38.1955
3.838,-38.7733
3.839,-39.3393
3.84,-39.8933
3.841,-40.4349
3.842,-40.9639
3.843,-41.48
3.844,-41.983
3.845,-42.4727
3.846,-42.9487
3.847,-43.4109
3.848,-43.859
3.849,-44.2928
3.85,-44.712
3.851,-45.1166
3.852,-45.5062
3.853,-45.8807
3.854,-46.2399
3.855,-46.5836
3.856,-46.9117
3.857,-47.2239
3.858,-47.5202
3.859,-47.8003
3.86,-48.0641
3.861,-48.3116
3.862,-48.5425
3.863,-48.7568
3.864,-48.9544
3.865,-49.1351
3.866,-49.2989
3.867,-49.4456
3.868,-49.5753
3.869,-49.6878
3.87,-49.7831
3.871,-49.8611
3.872,-49.9219
3.873,-49.9653
3.874,-49.9913
3.875,-50
3.876,-49.9913
3.877,-49.9653
3.878,-49.9219
3.879,-49.8611
3.88,-49.7831
3.881,-49.6878
3.882,-49.5753
3.883,-49.4456
3.884,-49.2989
3.885,-49.1351
3.886,-48.9544
3.887,-48.7568
3.888,-48.5425
3.889,-48.3116
3.89,-48.0641
3.891,-47.8003
3.892,-47.5202
3.893,-47.2239
3.894,-46.9117
3.895,-46.5836
3.896,-46.2399
3.897,-45.8807
3.898,-45.5062
3.899,-45.1166
3.9,-44.712
3.901,-44.2928
3.902,-43.859
3.903,-43.4109
3.904,-42.9487
3.905,-42.4727
3.906,-41.983
3.907,-41.48
3.908,-40.9639
3.909,-40.4349
3.91,-39.8933
3.911,-39.3393
3.912,-38.7733
3.913,-38.1955
3.914,-37.6062
3.915,-37.0057
3.916,-36.3943
3.917,-35.7722
3.918,-35.1399
3.919,-34.4975
3.92,-33.8454
3.921,-33.184
3.922,-32.5135
3.923,-31.8342
3.924,-31.1466
3.925,-30.4508
3.926,-29.7474
3.927,-29.0365
3.928,-28.3186
3.929,-27.594
3.93,-26.863
3.931,-26.126
3.932,-25.3833
3.933,-24.6354
3.934,-23.8824
3.935,-23.1249
3.936,-22.3631
3.937,-21.5974
3.938,-20.8282
3.939,-20.0558
3.94,-19.2806
3.941,-18.503
3.942,-17.7232
3.943,-16.9418
3.944,-16.1589
3.945,-15.3751
3.946,-14.5906
3.947,-13.8058
3.948,-13.0211
3.949,-12.2368
3.95,-11.4532
3.951,-10.6708
3.952,-9.88983
3.953,-9.11069
3.954,-8.3337
3.955,-7.55922
3.956,-6.78757
3.957,-6.01911
3.958,-5.25415
3.959,-4.49303
3.96,-3.73607
3.961,-2.98361
3.962,-2.23594
3.963,-1.4934
3.964,-0.756281
3.965,-0.024899
3.966,0.700448
3.967,1.41946
3.968,2.13186
3.969,2.83734
3.97,3.53564
3.971,4.22647
3.972,4.90956
3.973,5.58466
3.974,6.2515
3.975,6.90983
3.976,7.5594
3.977,8.19998
3.978,8.83133
3.979,9.45322
3.98,10.0654
3.981,10.6678
3.982,11.26
3.983,11.8419
3.984,12.4133
3.985,12.9741
3.986,13.524
3.987,14.0629
3.988,14.5905
3.989,15.1068
3.99,15.6117
3.991,16.1048
3.992,16.5862
3.993,17.0558
3.994,17.5132
3.995,17.9586
3.996,18.3917
3.997,18.8125
3.998,19.2208
3.999,19.6167
4,20
4.001,20.3707
4.002,20.7286
4.003,21.0739
4.004,21.4063
4.005,21.726
4.006,22.0328
4.007,22.3268
4.008,22.608
4.009,22.8762
4.01,23.1317
4.011,23.3743
4.012,23.6041
4.013,23.8211
4.014,24.0254
4.015,24.217
4.016,24.3959
4.017,24.5623
4.018,24.7162
4.019,24.8577
4.02,24.9868
4.021,25.1037
4.022,25.2084
4.023,25.3011
4.024,25.3819
4.025,25.4508
4.026,25.5081
4.027,25.5538
4.028,25.5881
4.029,25.6112
4.03,25.6231
4.031,25.6241
4.032,25.6143
4.033,25.5938
4.034,25.563
4.035,25.5219
4.036,25.4707
4.037,25.4096
4.038,25.3388
4.039,25.2586
4.04,25.1691
4.041,25.0706
4.042,24.9632
4.043,24.8473
4.044,24.7229
4.045,24.5904
4.046,24.45
4.047,24.3019
4.048,24.1463
4.049,23.9836
4.05,23.8139
4.051,23.6375
4.052,23.4547
4.053,23.2658
4.054,23.0709
4.055,22.8703
4.056,22.6644
4.057,22.4534
4.058,22.2375
4.059,22.017
4.06,21.7922
4.061,21.5634
4.062,21.3308
4.063,21.0947
4.064,20.8555
4.065,20.6132
4.066,20.3684
4.067,20.1211
4.068,19.8717
4.069,19.6205
4.07,19.3678
4.071,19.1137
4.072,18.8587
4.073,18.6029
4.074,18.3466
4.075,18.0902
4.076,17.8338
4.077,17.5777
4.078,17.3223
4.079,17.0677
4.08,16.8143
4.081,16.5622
4.082,16.3117
4.083,16.0632
4.084,15.8167
4.085,15.5727
4.086,15.3312
4.087,15.0926
4.088,14.8571
4.089,14.625
4.09,14.3963
4.091,14.1715
4.092,13.9506
4.093,13.7339
4.094,13.5216
4.095,13.3139
4.096,13.111
4.097,12.9132
4.098,12.7205
4.099,12.5331
4.1,12.3514
4.101,12.1753
4.102,12.0051
4.103,11.8409
4.104,11.683
4.105,11.5314
4.106,11.3862
4.107,11.2477
4.108,11.1159
4.109,10.991
4.11,10.8731
4.111,10.7623
4.112,10.6586
4.113,10.5623
4.114,10.4733
4.115,10.3918
4.116,10.3178
4.117,10.2514
4.118,10.1927
4.119,10.1417
4.12,10.0985
4.121,10.0631
4.122,10.0355
4.123,10.0158
4.124,10.0039
4.125,10
4.126,10.0039
4.127,10.0158
4.128,10.0355
4.129,10.0631
4.13,10.0985
4.131,10.1417
4.132,10.1927
4.133,10.2514
4.134,10.3178
4.135,10.3918
4.136,10.4733
4.137,10.5623
4.138,10.6586
4.139,10.7623
4.14,10.8731
4.141,10.991
4.142,11.1159
4.143,11.2477
4.144,11.3862
4.145,11.5314
4.146,11.683
4.147,11.8409
4.148,12.0051
4.149,12.1753
4.15,12.3514
4.151,12.5331
4.152,12.7205
4.153,12.9132
4.154,13.111
4.155,13.3139
4.156,13.5216
4.157,13.7339
4.158,13.9506
4.159,14.1715
4.16,14.3963
4.161,14.625
4.162,14.8571
4.163,15.0926
4.164,15.3312
4.165,15.5727
4.166,15.8167
4.167,16.0632
4.168,16.3117
4.169,16.5622
4.17,16.8143
4.171,17.0677
4.172,17.3223
4.173,17.5777
4.174,17.8338
4.175,18.0902
4.176,18.3466
4.177,18.6029
4.178,18.8587
4.179,19.1137
4.18,19.3678
4.181,19.6205
4.182,19.8717
4.183,20.1211
4.184,20.3684
4.185,20.6132
4.186,20.8555
4.187,21.0947
4.188,21.3308
4.189,21.5634
4.19,21.7922
4.191,22.017
4.192,22.2375
4.193,22.4534
4.194,22.6644
4.195,22.8703
4.196,23.0709
4.197,23.2658
4.198,23.4547
4.199,23.6375
4.2,23.8139
4.201,23.9836
4.202,24.1463
4.203,24.3019
4.204,24.45
4.205,24.5904
4.206,24.7229
4.207,24.8473
4.208,24.9632
4.209,25.0706
4.21,25.1691
4.211,25.2586
4.212,25.3388
4.213,25.4096
4.214,25.4707
4.215,25.5219
4.216,25.563
4.217,25.5938
4.218,25.6143
4.219,25.6241
4.22,25.6231
4.221,25.6112
4.222,25.5881
4.223,25.5538
4.224,25.5081
4.225,25.4508
4.226,25.3819
4.227,25.3011
4.228,25.2084
4.229,25.1037
4.23,24.9868
4.231,24.8577
4.232,24.7162
4.233,24.5623
4.234,24.3959
4.235,24.217
4.236,24.0254
4.237,23.8211
4.238,23.6041
4.239,23.3743
4.24,23.1317
4.241,22.8762
4.242,22.608
4.243,22.3268
4.244,22.0328
4.245,21.726
4.246,21.4063
4.247,21.0739
4.248,20.7286
4.249,20.3707
4.25,20
4.251,19.6167
4.252,19.2208
4.253,18.8125
4.254,18.3917
4.255,17.9586
4.256,17.5132
4.257,17.0558
4.258,16.5862
4.259,16.1048
4.26,15.6117
4.261,15.1068
4.262,14.5905
4.263,14.0629
4.264,13.524
4.265,12.9741
4.266,12.4133
4.267,11.8419
4.268,11.26
4.269,10.6678
4.27,10.0654
4.271,9.45322
4.272,8.83133
4.273,8.19998
4.274,7.5594
4.275,6.90983
4.276,6.2515
4.277,5.58466
4.278,4.90956
4.279,4.22647
4.28,3.53564
4.281,2.83734
4.282,2.13186
4.283,1.41946
4.284,0.700448
4.285,-0.024899
4.286,-0.756281
4.287,-1.4934
4.288,-2.23594
4.289,-2.98361
4.29,-3.73607
4.291,-4.49303
4.292,-5.25415
4.293,-6.01911
4.294,-6.78757
4.295,-7.55922
4.296,-8.3337
4.297,-9.11069
4.298,-9.88983
4.299,-10.6708
4.3,-11.4532
4.301,-12.2368
4.302,-13.0211
4.303,-13.8058
4.304,-14.5906
4.305,-15.3751
4.306,-16.1589
4.307,-16.9418
4.308,-17.7232
4.309,-18.503
4.31,-19.2806
4.311,-20.0558
4.312,-20.8282
4.313,-21.5974
4.314,-22.3631
4.315,-23.1249
4.316,-23.8824
4.317,-24.6354
4.318,-25.3833
4.319,-26.126
4.32,-26.863
4.321,-27.594
4.322,-28.3186
4.323,-29.0365
4.324,-29.7474
4.325,-30.4508
4.326,-31.1466
4.327,-31.8342
4.328,-32.5135
4.329,-33.184
4.33,-33.8454
4.331,-34.4975
4.332,-35.1399
4.333,-35.7722
4.334,-36.3943
4.335,-37.0057
4.336,-37.6062
4.337,-38.1955
4.338,-38.7733
4.339,-39.3393
4.34,-39.8933
4.341,-40.4349
4.342,-40.9639
4.343,-41.48
4.344,-41.983
4.345,-42.4727
4.346,-42.9487
4.347,-43.4109
4.348,-43.859
4.349,-44.2928
4.35,-44.712
4.351,-45.1166
4.352,-45.5062
4.353,-45.8807
4.354,-46.2399
4.355,-46.5836
4.356,-46.9117
4.357,-47.2239
4.358,-47.5202
4.359,-47.8003
4.36,-48.0641
4.361,-48.3116
4.362,-48.5425
4.363,-48.7568
4.364,-48.9544
4.365,-49.1351
4.366,-49.2989
4.367,-49.4456
4.368,-49.5753
4.369,-49.6878
4.37,-49.7831
4.371,-49.8611
4.372,-49.9219
4.373,-49.9653
4.374,-49.9913
4.375,-50
4.376,-49.9913
4.377,-49.9653
4.378,-49.9219
4.379,-49.8611
4.38,-49.7831
4.381,-49.6878
4.382,-49.5753
4.383,-49.4456
4.384,-49.2989
4.385,-49.1351
4.386,-48.9544
4.387,-48.7568
4.388,-48.5425
4.389,-48.3116
4.39,-48.0641
4.391,-47.8003
4.392,-47.5202
4.393,-47.2239
4.394,-46.9117
4.395,-46.5836
4.396,-46.2399
4.397,-45.8807
4.398,-45.5062
4.399,-45.1166
4.4,-44.712
4.401,-44.2928
4.402,-43.859
4.403,-43.4109
4.404,-42.9487
4.405,-42.4727
4.406,-41.983
4.407,-41.48
4.408,-40.9639
4.409,-40.4349
4.41,-39.8933
4.411,-39.3393
4.412,-38.7733
4.413,-38.1955
4.414,-37.6062
4.415,-37.0057
4.416,-36.3943
4.417,-35.7722
4.418,-35.1399
4.419,-34.4975
4.42,-33.8454
4.421,-33.184
4.422,-32.5135
4.423,-31.8342
4.424,-31.1466
4.425,-30.4508
4.426,-29.7474
4.427,-29.0365
4.428,-28.3186
4.429,-27.594
4.43,-26.863
4.431,-26.126
4.432,-25.3833
4.433,-24.6354
4.434,-23.8824
4.435,-23.1249
4.436,-22.3631
4.437,-21.5974
4.438,-20.8282
4.439,-20.0558
4.44,-19.2806
4.441,-18.503
4.442,-17.7232
4.443,-16.9418
4.444,-16.1589
4.445,-15.3751
4.446,-14.5906
4.447,-13.8058
4.448,-13.0211
4.449,-12.2368
4.45,-11.4532
4.451,-10.6708
4.452,-9.88983
4.453,-9.11069
4.454,-8.3337
4.455,-7.55922
4.456,-6.78757
4.457,-6.01911
4.458,-5.25415
4.459,-4.49303
4.46,-3.73607
4.461,-2.98361
4.462,-2.23594
4.463,-1.4934
4.464,-0.756281
4.465,-0.024899
4.466,0.700448
4.467,1.41946
4.468,2.13186
4.469,2.83734
4.47,3.53564
4.471,4.22647
4.472,4.90956
4.473,5.58466
4.474,6.2515
4.475,6.90983
4.476,7.5594
4.477,8.19998
4.478,8.83133
4.479,9.45322
4.48,10.0654
4.481,10.6678
4.482,11.26
4.483,11.8419
4.484,12.4133
4.485,12.9741
4.486,13.524
4.487,14.0629
4.488,14.5905
4.489,15.1068
4.49,15.6117
4.491,16.1048
4.492,16.5862
4.493,17.0558
4.494,17.5132
4.495,17.9586
4.496,18.3917
4.497,18.8125
4.498,19.2208
4.499,19.6167
4.5,20
4.501,20.3707
4.502,20.7286
4.503,21.0739
4.504,21.4063
4.505,21.726
4.506,22.0328
4.507,22.3268
4.508,22.608
4.509,22.8762
4.51,23.1317
4.511,23.3743
4.512,23.6041
4.513,23.8211
4.514,24.0254
4.515,24.217
4.516,24.3959
4.517,24.5623
4.518,24.7162
4.519,24.8577
4.52,24.9868
4.521,25.1037
4.522,25.2084
4.523,25.3011
4.524,25.3819
4.525,25.4508
4.526,25.5081
4.527,25.5538
4.528,25.5881
4.529,25.6112
4.53,25.6231
4.531,25.6241
4.532,25.6143
4.533,25.5938
4.534,25.563
4.535,25.5219
